playlist,cluster,id
best_of_dreampop.csv,1,5
best_of_dreampop.csv,5,4
best_of_dreampop.csv,8,4
best_of_dreampop.csv,7,3
best_of_dreampop.csv,0,1
best_of_drill.csv,11,79
best_of_drill.csv,3,7
best_of_drill.csv,0,4
best_of_drill.csv,8,4
best_of_drill.csv,9,4
best_of_drill.csv,4,2
best_of_electro_swing.csv,0,82
best_of_electro_swing.csv,6,30
best_of_electro_swing.csv,8,17
best_of_electro_swing.csv,4,7
best_of_electro_swing.csv,9,7
best_of_electro_swing.csv,11,4
best_of_electro_swing.csv,5,2
best_of_electro_swing.csv,1,1
best_of_electro_swing.csv,3,1
best_of_electronic.csv,0,31
best_of_electronic.csv,4,29
best_of_electronic.csv,8,19
best_of_electronic.csv,1,8
best_of_electronic.csv,6,4
best_of_electronic.csv,9,4
best_of_electronic.csv,11,2
best_of_electronic.csv,3,1
best_of_eurodance.csv,0,153
best_of_eurodance.csv,6,51
best_of_eurodance.csv,4,25
best_of_eurodance.csv,8,23
best_of_eurodance.csv,1,19
best_of_eurodance.csv,5,16
best_of_eurodance.csv,9,10
best_of_folk.csv,2,35
best_of_folk.csv,7,6
best_of_folk.csv,4,5
best_of_folk.csv,8,4
best_of_folk.csv,9,4
best_of_folk.csv,1,3
best_of_folk.csv,0,2
best_of_folk.csv,5,1
best_of_grime.csv,3,135
best_of_grime.csv,11,130
best_of_grime.csv,8,17
best_of_grime.csv,9,13
best_of_grime.csv,4,8
best_of_grime.csv,0,6
best_of_grime.csv,1,5
best_of_grime.csv,2,3
best_of_hiphop.csv,8,24
best_of_hiphop.csv,11,20
best_of_hiphop.csv,3,14
best_of_hiphop.csv,0,12
best_of_hiphop.csv,4,11
best_of_hiphop.csv,9,7
best_of_hiphop.csv,1,5
best_of_hiphop.csv,2,1
best_of_house.csv,4,29
best_of_house.csv,6,12
best_of_house.csv,0,9
best_of_house.csv,8,9
best_of_house.csv,5,6
best_of_house.csv,9,4
best_of_house.csv,2,2
best_of_jazz.csv,2,12
best_of_jazz.csv,7,4
best_of_jazz.csv,5,1
best_of_jazz.csv,8,1
best_of_jazz.csv,10,1
best_of_kpop.csv,0,172
best_of_kpop.csv,4,46
best_of_kpop.csv,1,32
best_of_kpop.csv,8,23
best_of_kpop.csv,9,17
best_of_kpop.csv,3,15
best_of_kpop.csv,2,6
best_of_kpop.csv,11,6
best_of_latin.csv,0,30
best_of_latin.csv,1,9
best_of_latin.csv,8,9
best_of_latin.csv,4,7
best_of_latin.csv,3,5
best_of_latin.csv,11,2
best_of_latin.csv,6,1
best_of_latin.csv,9,1
best_of_melodic_death_metal.csv,6,52
best_of_melodic_death_metal.csv,4,47
best_of_melodic_death_metal.csv,1,20
best_of_melodic_death_metal.csv,9,7
best_of_melodic_death_metal.csv,0,1
best_of_melodic_death_metal.csv,5,1
best_of_melodic_death_metal.csv,7,1
best_of_metal.csv,4,95
best_of_metal.csv,1,69
best_of_metal.csv,9,10
best_of_metal.csv,6,9
best_of_metal.csv,0,7
best_of_metal.csv,5,3
best_of_metal.csv,2,1
best_of_metal.csv,3,1
best_of_neue_deutsche_welle.csv,8,21
best_of_neue_deutsche_welle.csv,0,12
best_of_neue_deutsche_welle.csv,1,8
best_of_neue_deutsche_welle.csv,2,3
best_of_neue_deutsche_welle.csv,9,3
best_of_neue_deutsche_welle.csv,6,2
best_of_neue_deutsche_welle.csv,4,1
best_of_new_age.csv,4,26
best_of_new_age.csv,6,22
best_of_new_age.csv,5,11
best_of_new_age.csv,7,11
best_of_new_age.csv,2,10
best_of_new_age.csv,8,6
best_of_new_age.csv,1,3
best_of_new_age.csv,0,2
best_of_new_age.csv,9,2
best_of_new_age.csv,10,1
best_of_organic_house.csv,5,37
best_of_organic_house.csv,6,13
best_of_pop.csv,0,47
best_of_pop.csv,4,36
best_of_pop.csv,2,22
best_of_pop.csv,8,17
best_of_pop.csv,1,11
best_of_pop.csv,9,5
best_of_pop.csv,11,4
best_of_pop.csv,3,3
best_of_punk.csv,1,33
best_of_punk.csv,4,26
best_of_punk.csv,0,17
best_of_punk.csv,9,8
best_of_punk.csv,6,6
best_of_punk.csv,8,4
best_of_punk.csv,3,1
best_of_rap.csv,3,78
best_of_rap.csv,11,66
best_of_rap.csv,8,44
best_of_rap.csv,0,32
best_of_rap.csv,4,28
best_of_rap.csv,9,20
best_of_rap.csv,1,11
best_of_rap.csv,2,5
best_of_rap.csv,6,1
best_of_reggae.csv,8,47
best_of_reggae.csv,0,10
best_of_reggae.csv,11,10
best_of_reggae.csv,3,7
best_of_reggae.csv,1,4
best_of_reggae.csv,2,3
best_of_reggaeton.csv,0,43
best_of_reggaeton.csv,8,12
best_of_reggaeton.csv,3,11
best_of_reggaeton.csv,1,9
best_of_reggaeton.csv,4,6
best_of_reggaeton.csv,9,5
best_of_reggaeton.csv,11,5
best_of_rnb.csv,0,50
best_of_rnb.csv,3,36
best_of_rnb.csv,8,34
best_of_rnb.csv,4,20
best_of_rnb.csv,9,17
best_of_rnb.csv,11,9
best_of_rnb.csv,1,6
best_of_rnb.csv,2,2
best_of_rock.csv,8,64
best_of_rock.csv,4,63
best_of_rock.csv,0,51
best_of_rock.csv,1,40
best_of_rock.csv,2,22
best_of_rock.csv,9,9
best_of_rock.csv,6,3
best_of_rock.csv,5,2
best_of_ska.csv,0,34
best_of_ska.csv,1,30
best_of_ska.csv,8,11
best_of_ska.csv,4,8
best_of_ska.csv,9,7
best_of_ska.csv,6,1
best_of_soul.csv,8,22
best_of_soul.csv,2,13
best_of_soul.csv,0,9
best_of_soul.csv,9,4
best_of_soul.csv,6,3
best_of_soul.csv,11,2
best_of_soul.csv,1,1
best_of_soul.csv,3,1
best_of_soul.csv,4,1
best_of_soundtrack1.csv,7,72
best_of_soundtrack1.csv,6,6
best_of_soundtrack1.csv,2,3
best_of_soundtrack1.csv,8,1
best_of_soundtrack2.csv,7,34
best_of_soundtrack2.csv,6,8
best_of_soundtrack2.csv,2,6
best_of_soundtrack2.csv,4,2
best_of_soundtrack2.csv,5,2
best_of_soundtrack2.csv,1,1
best_of_soundtrack2.csv,10,1
best_of_synthwave.csv,4,18
best_of_synthwave.csv,6,5
best_of_synthwave.csv,0,3
best_of_synthwave.csv,1,3
best_of_synthwave.csv,5,1
best_of_synthwave.csv,9,1
best_of_trap.csv,11,82
best_of_trap.csv,4,65
best_of_trap.csv,8,62
best_of_trap.csv,3,32
best_of_trap.csv,1,26
best_of_trap.csv,0,22
best_of_trap.csv,9,21
best_of_trap.csv,2,16
best_of_trap.csv,5,2
best_of_trap.csv,7,1
best_of_trip_hop.csv,5,118
best_of_trip_hop.csv,6,32
best_of_trip_hop.csv,8,24
best_of_trip_hop.csv,4,16
best_of_trip_hop.csv,1,14
best_of_trip_hop.csv,2,14
best_of_trip_hop.csv,9,10
best_of_trip_hop.csv,0,7
best_of_trip_hop.csv,3,7
best_of_trip_hop.csv,11,6
best_of_trip_hop.csv,7,2
best_of_world.csv,2,25
best_of_world.csv,8,13
best_of_world.csv,0,4
best_of_world.csv,9,3
best_of_world.csv,1,2
best_of_world.csv,4,1
best_of_world.csv,5,1
best_of_world.csv,7,1
handpicked_afterlife.csv,5,73
handpicked_afterlife.csv,6,53
handpicked_afterlife.csv,4,12
handpicked_afterlife.csv,9,1
handpicked_be_svendsen.csv,5,26
handpicked_be_svendsen.csv,2,2
handpicked_be_svendsen.csv,8,2
handpicked_be_svendsen.csv,7,1
handpicked_be_svendsen.csv,10,1
handpicked_berlin.csv,2,88
handpicked_berlin.csv,8,56
handpicked_berlin.csv,0,48
handpicked_berlin.csv,9,40
handpicked_berlin.csv,4,39
handpicked_berlin.csv,3,38
handpicked_berlin.csv,1,35
handpicked_berlin.csv,11,19
handpicked_berlin.csv,6,12
handpicked_berlin.csv,7,9
handpicked_berlin.csv,5,7
handpicked_berlin.csv,10,1
handpicked_billie_eilish.csv,2,28
handpicked_billie_eilish.csv,8,6
handpicked_billie_eilish.csv,7,5
handpicked_billie_eilish.csv,11,5
handpicked_billie_eilish.csv,3,4
handpicked_billie_eilish.csv,9,3
handpicked_billie_eilish.csv,1,2
handpicked_billie_eilish.csv,4,1
handpicked_billie_eilish.csv,5,1
handpicked_billie_eilish.csv,6,1
handpicked_bravo_hits.csv,0,127
handpicked_bravo_hits.csv,4,83
handpicked_bravo_hits.csv,1,56
handpicked_bravo_hits.csv,8,47
handpicked_bravo_hits.csv,9,29
handpicked_bravo_hits.csv,3,28
handpicked_bravo_hits.csv,2,21
handpicked_bravo_hits.csv,6,18
handpicked_bravo_hits.csv,11,12
handpicked_bravo_hits.csv,5,9
handpicked_bravo_hits.csv,7,1
handpicked_bremer_partymix.csv,0,21
handpicked_bremer_partymix.csv,4,21
handpicked_bremer_partymix.csv,8,15
handpicked_bremer_partymix.csv,1,12
handpicked_bremer_partymix.csv,9,7
handpicked_bremer_partymix.csv,2,6
handpicked_bremer_partymix.csv,5,1
handpicked_bremer_partymix.csv,6,1
handpicked_faber.csv,2,22
handpicked_faber.csv,4,8
handpicked_faber.csv,1,5
handpicked_faber.csv,7,5
handpicked_faber.csv,8,5
handpicked_faber.csv,0,2
handpicked_gisbert.csv,2,66
handpicked_gisbert.csv,1,14
handpicked_gisbert.csv,4,14
handpicked_gisbert.csv,8,10
handpicked_gisbert.csv,0,8
handpicked_gisbert.csv,9,7
handpicked_gisbert.csv,7,6
handpicked_gisbert.csv,3,2
handpicked_gisbert.csv,11,2
handpicked_hungry_music.csv,5,38
handpicked_indie_melody.csv,4,132
handpicked_indie_melody.csv,6,105
handpicked_indie_melody.csv,1,103
handpicked_indie_melody.csv,0,102
handpicked_indie_melody.csv,8,55
handpicked_indie_melody.csv,5,52
handpicked_indie_melody.csv,9,25
handpicked_indie_melody.csv,2,8
handpicked_indie_melody.csv,7,4
handpicked_indie_melody.csv,11,1
handpicked_karaoke.csv,0,17
handpicked_karaoke.csv,4,14
handpicked_karaoke.csv,2,13
handpicked_karaoke.csv,8,11
handpicked_karaoke.csv,1,10
handpicked_karaoke.csv,9,5
handpicked_karaoke.csv,3,2
handpicked_karaoke.csv,11,1
handpicked_manu_chao.csv,9,5
handpicked_manu_chao.csv,8,4
handpicked_manu_chao.csv,2,3
handpicked_manu_chao.csv,0,1
handpicked_manu_chao.csv,1,1
handpicked_manu_chao.csv,11,1
handpicked_modus_mio.csv,3,8
handpicked_modus_mio.csv,11,8
handpicked_modus_mio.csv,8,7
handpicked_modus_mio.csv,4,3
handpicked_modus_mio.csv,0,1
handpicked_money_boy.csv,11,43
handpicked_money_boy.csv,3,17
handpicked_money_boy.csv,8,14
handpicked_money_boy.csv,4,7
handpicked_money_boy.csv,0,3
handpicked_money_boy.csv,1,3
handpicked_money_boy.csv,9,1
handpicked_peter_fox_radio.csv,0,18
handpicked_peter_fox_radio.csv,8,9
handpicked_peter_fox_radio.csv,9,8
handpicked_peter_fox_radio.csv,11,4
handpicked_peter_fox_radio.csv,4,3
handpicked_peter_fox_radio.csv,1,2
handpicked_peter_fox_radio.csv,3,2
handpicked_peter_licht.csv,1,13
handpicked_peter_licht.csv,4,12
handpicked_peter_licht.csv,0,8
handpicked_peter_licht.csv,8,6
handpicked_peter_licht.csv,2,4
handpicked_peter_licht.csv,9,4
handpicked_slowdown_tuesday.csv,2,54
handpicked_slowdown_tuesday.csv,8,13
handpicked_slowdown_tuesday.csv,5,9
handpicked_slowdown_tuesday.csv,7,7
handpicked_slowdown_tuesday.csv,4,6
handpicked_slowdown_tuesday.csv,9,5
handpicked_slowdown_tuesday.csv,1,2
handpicked_slowdown_tuesday.csv,3,2
handpicked_slowdown_tuesday.csv,6,2
handpicked_slowdown_tuesday.csv,11,2
handpicked_slowdown_tuesday.csv,0,1
handpicked_sonne_mond_sterne.csv,5,7
handpicked_sonne_mond_sterne.csv,4,4
handpicked_sonne_mond_sterne.csv,8,4
handpicked_sonne_mond_sterne.csv,0,3
handpicked_sonne_mond_sterne.csv,6,3
handpicked_sonne_mond_sterne.csv,11,3
handpicked_sonne_mond_sterne.csv,1,2
handpicked_sonne_mond_sterne.csv,2,2
handpicked_sonne_mond_sterne.csv,9,2
handpicked_sonne_mond_sterne.csv,3,1
handpicked_sonne_mond_sterne.csv,7,1
handpicked_the_streets.csv,11,18
handpicked_the_streets.csv,3,9
handpicked_the_streets.csv,8,4
handpicked_the_streets.csv,0,2
handpicked_the_streets.csv,4,2
handpicked_the_streets.csv,9,1
handpicked_worakls.csv,5,23
handpicked_worakls.csv,7,11
handpicked_worakls.csv,6,2
handpicked_worakls.csv,4,1
